0.066374	1e-05	1e-05	1e-05	0.025093	0.142971	1e-05	0.765522
0.061768	1.3e-05	1e-05	1e-05	0.03895	0.106091	1e-05	0.793148
0.083493	1e-05	1e-05	1e-05	0.028723	0.122338	1e-05	0.765406
0.096263	1e-05	1e-05	1e-05	0.010282	0.1141	1e-05	0.779315
0.071514	1e-05	1e-05	1e-05	0.013294	0.128623	1e-05	0.786529
0.065438	1e-05	1e-05	1e-05	0.02143	0.117444	1e-05	0.795648
0.07548	1e-05	1e-05	1e-05	0.030311	0.095472	1e-05	0.798697
0.077818	1e-05	1e-05	1e-05	0.027375	0.13534	1e-05	0.759426
0.077492	1e-05	1e-05	1e-05	0.019763	0.090596	1e-05	0.812108
0.062818	1e-05	1e-05	1e-05	0.015945	0.113527	1e-05	0.80767
0.066634	1e-05	1e-05	1e-05	0.025483	0.115239	1e-05	0.792605
0.066523	1e-05	1e-05	1e-05	0.031659	0.1223	1e-05	0.779479
0.064675	1e-05	1.3e-05	1e-05	0.03087	0.126972	1e-05	0.777441
0.130069	1e-05	1e-05	1e-05	0.038285	0.03751	1e-05	0.794097
0.062971	1e-05	1e-05	1e-05	0.027107	0.09384	1e-05	0.816042
0.084274	0.000793	1e-05	0.001114	0.027302	0.127754	1e-05	0.758742
0.085665	1e-05	1e-05	1e-05	0.022688	0.1254	1e-05	0.766207
0.070881	1e-05	1e-05	1e-05	0.030382	0.149975	1e-05	0.748722
0.06239	1e-05	1e-05	1e-05	0.010086	0.121094	1e-05	0.806391
0.075924	1e-05	1e-05	1e-05	0.024857	0.146118	1e-05	0.753061
0.071132	1e-05	0.000555	1e-05	0.017167	0.123368	1e-05	0.787748
0.063595	1e-05	1e-05	1e-05	0.02377	0.119452	1e-05	0.793144
1e-05	1e-05	1e-05	1e-05	0.030184	0.019187	1e-05	0.950579
1e-05	1e-05	1e-05	1e-05	0.025942	0.027641	1e-05	0.946366
0.076279	1e-05	1e-05	1e-05	0.019022	0.135783	1e-05	0.768876
0.087685	1e-05	1e-05	1e-05	0.01842	0.129647	1e-05	0.764207
0.047661	1e-05	1e-05	1e-05	0.011775	0.159806	1e-05	0.780718
0.083876	1e-05	1e-05	1e-05	0.021698	0.129061	1e-05	0.765325
0.12297	1e-05	1e-05	1e-05	0.008776	0.078045	1e-05	0.790169
0.068622	1e-05	1e-05	1e-05	0.033334	0.12907	1e-05	0.768934
0.067283	1e-05	1e-05	1e-05	0.014738	0.128497	1e-05	0.789442
0.074926	1e-05	1.1e-05	1e-05	0.041562	0.102272	1e-05	0.7812
0.065434	1e-05	1.1e-05	1e-05	0.0149	0.133036	1e-05	0.786589
0.089098	1e-05	1e-05	1e-05	0.03594	0.110335	1e-05	0.764588
0.074364	1e-05	1e-05	1e-05	0.009643	0.140476	1e-05	0.775476
0.089354	1e-05	1e-05	1e-05	0.027967	0.099919	1e-05	0.782719
0.063053	1e-05	1e-05	1e-05	0.014216	0.150017	1e-05	0.772674
0.058674	1e-05	1e-05	1e-05	0.027081	0.152824	1e-05	0.761381
0.082034	1e-05	0.000775	1e-05	0.025674	0.103786	1e-05	0.787702
0.068726	1e-05	1e-05	1e-05	0.014975	0.132852	0.000376	0.783041
0.072992	1e-05	1e-05	1e-05	0.052786	0.092898	1e-05	0.781284
0.065905	1e-05	1e-05	1e-05	0.011073	0.127749	1e-05	0.795232
0.074413	1e-05	1e-05	1e-05	0.018349	0.135776	1e-05	0.771421
0.077348	1e-05	1e-05	1e-05	0.02518	0.102381	1e-05	0.795052
0.050215	1e-05	1e-05	1e-05	0.023602	0.129197	1e-05	0.796945
0.081765	1e-05	1e-05	1e-05	0.016849	0.134296	1e-05	0.76705
0.009924	1e-05	1e-05	1e-05	0.02497	0.034754	1e-05	0.930312
1e-05	1e-05	1e-05	1e-05	0.02379	0.027517	1e-05	0.948643
0.077992	1e-05	1e-05	1e-05	0.019695	0.124203	1e-05	0.77807
0.058871	1e-05	1.4e-05	1e-05	0.028946	0.105698	1e-05	0.806441
0.075721	1e-05	1e-05	1e-05	0.014587	0.104029	1e-05	0.805623
0.080023	1e-05	1e-05	1e-05	0.032922	0.135541	1e-05	0.751474
0.251338	0.025048	0.178982	0.194978	0.093769	0.066641	0.024674	0.16457
0.242532	1e-05	0.527041	0.086172	0.024619	0.009184	0.03252	0.077922
0.373103	0.001068	0.316708	0.153852	0.019387	0.021338	0.014022	0.100521
0.44438	1e-05	0.340177	0.041862	0.028234	0.017967	0.022243	0.105127
0.316936	0.010309	0.347133	0.074105	0.07841	0.042199	1e-05	0.130899
0.217529	0.083265	0.306461	0.153687	0.040629	0.030432	0.035911	0.132087
0.173522	0.044961	0.639156	0.035326	0.010363	0.024921	0.037439	0.03431
0.116237	0.08009	0.235046	0.362185	0.062953	0.041651	0.061854	0.039983
0.287813	0.023068	0.23374	0.102718	0.065276	0.051599	0.010362	0.225424
0.130109	0.01173	0.26412	0.160129	0.069536	0.03537	0.003195	0.325811
0.296621	0.000524	0.507077	0.054524	0.017851	0.011603	0.022177	0.089621
0.403631	0.010023	0.203015	0.098121	0.044548	0.06909	0.036835	0.134737
0.307533	0.018087	0.298413	0.14087	0.05042	0.041843	0.00621	0.136624
0.219845	0.003828	0.38565	0.050254	0.126492	0.05283	0.01331	0.147793
0.310344	0.00253	0.327779	0.11662	0.044966	0.048312	0.0199	0.129549
0.311649	1e-05	0.46144	0.051122	0.030633	0.02718	0.010527	0.107439
0.304214	0.008452	0.392761	0.061671	0.033717	0.034079	0.016041	0.149064
0.322379	1e-05	0.397503	0.084556	0.028062	0.029811	0.009638	0.128042
0.214902	1e-05	0.428587	0.081368	0.035693	0.033666	0.016643	0.18913
0.279284	1e-05	0.283294	0.140108	0.087105	0.059796	0.011538	0.138866
0.338648	0.001395	0.292185	0.087404	0.094862	0.041518	0.002639	0.141349
0.234055	0.002261	0.425524	0.072868	0.060217	0.026235	0.029551	0.149288
0.079783	0.02548	0.417408	0.357405	0.042684	0.019773	1e-05	0.057457
0.210883	0.007508	0.292328	0.226142	0.021773	0.040757	0.013974	0.186636
0.281898	0.004407	0.561421	0.069961	0.017229	0.008372	0.001317	0.055396
0.258129	0.008815	0.450209	0.106821	0.02186	0.011745	0.027571	0.114851
0.204845	0.003147	0.401027	0.07042	0.042694	0.070734	0.012269	0.194863
0.185387	0.017767	0.467111	0.13948	0.035804	0.027427	0.034147	0.092876
0.320414	1e-05	0.382058	0.166805	0.030719	0.046571	1e-05	0.053413
0.285791	0.001944	0.397663	0.153882	0.036062	0.008682	0.019698	0.096279
0.123402	0.334315	0.28449	0.153021	0.004048	0.016902	0.039173	0.044649
0.212115	0.150979	0.26007	0.156409	0.044024	0.057572	0.034689	0.084142
0.238939	1e-05	0.469827	0.093511	0.022738	0.054095	0.02332	0.097561
0.168705	0.078525	0.411979	0.140028	0.032453	0.01828	0.039928	0.110104
0.091153	1e-05	0.450584	0.181218	0.029344	0.034533	0.03348	0.179678
0.177979	0.000726	0.522071	0.109417	0.033638	0.020386	0.039879	0.095904
0.291196	0.011672	0.52135	0.03798	0.033785	0.000675	0.028806	0.074536
0.213279	1e-05	0.579547	0.060269	0.019321	0.039356	0.009864	0.078354
0.343915	1e-05	0.437042	0.075462	0.002369	0.043167	0.021833	0.076201
0.306755	0.002871	0.427669	0.10237	0.016463	0.036425	0.016541	0.090906
0.135237	1e-05	0.729057	0.006742	1e-05	0.01223	0.050381	0.066333
0.255011	1e-05	0.569023	0.037988	0.017265	0.021925	0.012359	0.086419
0.186267	1e-05	0.535944	0.082839	0.027821	0.033589	0.010001	0.12353
0.289635	1e-05	0.478298	0.10736	0.020527	0.018233	1e-05	0.085928
0.287471	1e-05	0.4555	0.046142	0.035325	0.045386	0.019676	0.110491
0.256368	0.012302	0.477718	0.102911	0.01206	0.026718	0.026376	0.085547
0.045546	0.494126	0.258012	0.095509	0.008552	0.004694	0.016703	0.076858
0.352409	1e-05	0.409979	0.030469	0.025127	0.042298	0.001349	0.138359
0.172847	0.026111	0.293849	0.134764	0.031094	0.062547	0.040318	0.23847
0.472404	0.001758	0.382046	0.032336	0.036773	0.028777	0.000394	0.045511
0.318324	0.017444	0.417948	0.137538	0.008333	0.016425	0.014509	0.069478
0.408753	1e-05	0.376097	0.113174	0.009249	0.018422	0.019724	0.054571
0.398566	0.004351	0.388972	0.026462	0.004498	0.011403	0.007186	0.158563
0.316398	1e-05	0.45446	0.058028	0.025842	0.017914	1e-05	0.127338
0.182121	0.006551	0.373272	0.227467	0.00618	0.023896	0.024071	0.156443
0.138447	0.010533	0.199979	0.048981	0.029318	0.031558	0.023112	0.518073
0.595114	1e-05	0.291913	0.008329	0.017428	1e-05	0.021052	0.066145
0.371052	1e-05	0.396969	0.049896	0.046214	0.034657	0.005629	0.095573
0.438911	0.032417	0.099191	0.232743	0.025545	0.035446	0.025973	0.109775
0.43604	1e-05	0.401918	0.003575	0.063883	0.02546	0.00125	0.067863
0.172527	0.207924	0.288187	0.127153	0.028562	0.031746	0.03056	0.11334
0.199186	0.025224	0.301429	0.176917	0.050273	0.04569	0.067517	0.133765
0.172574	0.026509	0.526684	0.125625	0.026481	0.015127	0.028064	0.078937
0.294827	1e-05	0.442477	0.104783	0.031797	0.045417	0.011657	0.069032
0.379534	0.013921	0.378298	0.099082	0.025352	0.03487	0.022614	0.046329
0.224964	0.005921	0.419822	0.092627	0.063113	0.100494	0.025662	0.067397
0.296838	1e-05	0.475461	0.067798	0.033217	0.010319	0.026145	0.090211
0.343083	0.003695	0.488444	0.034444	0.010073	0.009332	0.019411	0.091518
0.255873	0.004003	0.529391	0.089676	0.014996	0.009482	0.005879	0.0907
0.500765	1e-05	0.266593	0.004105	0.052686	0.05173	0.036231	0.087879
0.144321	1e-05	0.525977	0.199054	0.021523	0.022563	0.026367	0.060185
0.219455	0.008288	0.483513	0.033453	0.020695	0.063373	0.018518	0.152705
0.547161	0.013364	0.248985	0.041547	0.032298	0.015998	0.04576	0.054888
0.302344	0.015491	0.225351	0.145227	0.05315	0.067024	0.033532	0.15788
0.208024	0.00269	0.544053	0.053432	0.05348	0.022387	0.027632	0.088303
0.241406	1e-05	0.546654	0.050568	1e-05	0.020716	0.011748	0.128888
0.243968	1e-05	0.577155	0.036513	0.018447	0.022672	0.030881	0.070355
0.168083	0.014313	0.497697	0.091676	0.028363	0.006638	0.030891	0.162339
0.161654	0.085709	0.183392	0.440098	0.014885	0.023434	0.065531	0.025296
0.419301	1e-05	0.509649	0.00616	0.004992	0.015051	0.015914	0.028923
0.285511	1e-05	0.438054	0.133114	0.0339	0.043528	0.012022	0.05386
0.195114	1e-05	0.448122	0.165551	0.037879	0.02718	0.019612	0.106531
0.172128	0.009675	0.620681	0.091409	0.017132	0.012632	0.028496	0.047847
0.03701	0.040515	0.369758	0.409802	0.016209	0.028005	0.05792	0.04078
0.148806	0.000476	0.473734	0.196525	1e-05	0.035073	0.033022	0.112354
0.302081	0.00378	0.499131	0.126682	1e-05	0.010331	0.009551	0.048433
0.120029	0.01689	0.443349	0.156578	0.018908	0.026295	0.058198	0.159752
0.094838	0.004028	0.644318	0.127702	0.006188	0.022973	0.042302	0.057652
0.203023	0.047147	0.434337	0.134672	0.008066	0.034631	0.041342	0.096781
0.143873	0.00095	0.504246	0.249793	1e-05	0.021835	0.025703	0.053589
0.325026	0.010734	0.319235	0.076367	0.023791	0.046529	0.021889	0.176429
0.15391	0.015951	0.491442	0.13072	0.025413	0.032497	0.057497	0.092569
0.205129	0.009991	0.57242	0.051925	0.0075	0.008575	0.066899	0.077561
0.163192	0.031056	0.155131	0.208629	0.0811	0.094438	0.036002	0.230453
0.143479	0.019265	0.514359	0.112752	0.017617	0.029157	0.037746	0.125626
0.280045	0.049282	0.169771	0.235273	0.004579	0.038313	0.068272	0.154464
0.438486	1e-05	0.451093	0.023531	0.014268	0.01656	0.026526	0.029527
0.179044	1e-05	0.565388	0.134883	0.009178	0.026715	0.009127	0.075656
0.457334	1e-05	0.398085	1e-05	0.016369	0.005372	0.036855	0.085964
0.107212	0.059924	0.36345	0.181341	0.028201	0.044928	0.048228	0.166716
0.173521	0.007483	0.536034	0.063273	0.024692	0.023309	0.026575	0.145113
0.326278	1e-05	0.373414	0.070119	0.037225	0.041079	0.010062	0.141813
0.154224	0.022343	0.455061	0.24376	0.044343	0.034209	0.022523	0.023536
0.329452	1e-05	0.48644	0.024256	0.027016	0.036165	0.01059	0.086071
0.227361	1e-05	0.657004	0.092285	0.016668	0.003856	1e-05	0.002807
0.268886	1e-05	0.504654	0.065835	0.00476	0.022105	0.00629	0.127459
0.280493	1e-05	0.528718	0.037901	0.016478	0.05037	0.017325	0.068706
0.212811	0.003456	0.550921	0.045692	0.028134	0.02365	0.077605	0.057732
0.168942	0.017015	0.51217	0.235873	0.005897	0.017843	1e-05	0.04225
0.464905	0.041986	0.286093	0.060596	0.008119	0.053019	0.016933	0.068349
0.236819	0.007022	0.402581	0.107152	0.053933	0.019907	0.034546	0.13804
0.33656	0.018785	0.266976	0.12563	0.053934	0.054736	0.003262	0.140117
0.598659	0.001598	0.348951	1e-05	0.011659	0.024102	1e-05	0.01501
0.46431	1e-05	0.41455	0.029488	0.015277	0.029594	0.004055	0.042716
0.429735	0.004963	0.364847	0.015674	0.045061	0.016832	0.00236	0.120527
0.096419	1e-05	0.572059	0.054092	0.04244	0.025737	0.021384	0.187859
0.251728	0.02047	0.408128	0.102567	0.049979	0.051086	0.024126	0.091916
0.266298	0.002441	0.541541	0.046555	0.018011	0.019459	1e-05	0.105685
0.225775	0.005712	0.454125	0.04693	0.054954	0.022034	0.023208	0.167262
0.34011	1e-05	0.460103	0.038864	0.019852	0.020981	0.013466	0.106615
0.430705	1e-05	0.338875	0.075275	0.032485	0.01581	0.003811	0.10303
0.134141	0.006807	0.518328	0.108374	0.026326	0.059045	0.008072	0.138908
0.152792	1e-05	0.543229	0.105434	0.02869	0.055786	1e-05	0.114048
0.211725	0.007617	0.395006	0.086803	0.042983	0.050865	0.02251	0.182491
0.199371	1e-05	0.443207	0.075096	0.030543	0.033693	0.020147	0.197933
0.210554	0.005905	0.473961	0.105765	0.040485	0.051069	0.018861	0.0934
0.315244	0.012744	0.302909	0.129408	0.058594	0.046946	0.015274	0.118881
0.38981	0.014181	0.428425	0.064335	0.020764	0.009445	0.010452	0.062589
0.35756	0.005912	0.408667	0.041557	0.023194	0.023415	0.02396	0.115734
0.231133	0.014162	0.248304	0.184408	0.045672	0.074788	0.048333	0.153201
0.291144	0.02626	0.299706	0.149263	0.044099	0.055071	0.008659	0.125799
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.013898	1e-05	1e-05	1e-05	1e-05	0.967644	1e-05	0.018408
0.009555	1e-05	1e-05	1e-05	1e-05	0.990385	1e-05	1e-05
0.017738	1e-05	1e-05	1e-05	1e-05	0.974979	1e-05	0.007234
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.005065	1e-05	1e-05	1e-05	1e-05	0.994875	1e-05	1e-05
0.02478	1e-05	1e-05	1e-05	1e-05	0.972134	1e-05	0.003036
0.004221	1e-05	1e-05	1e-05	1e-05	0.995666	1e-05	6.3e-05
0.008722	1e-05	1e-05	1.1e-05	1e-05	0.991217	1e-05	1e-05
0.024398	1e-05	1e-05	1e-05	1e-05	0.975379	1e-05	0.000172
0.014339	1e-05	1e-05	1e-05	1e-05	0.982991	1e-05	0.00262
0.015449	1e-05	1e-05	1e-05	1e-05	0.984491	1e-05	1e-05
0.002793	1e-05	1e-05	1e-05	1e-05	0.983703	1e-05	0.013454
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.01101	1e-05	1e-05	1e-05	1e-05	0.98893	1e-05	1e-05
1e-05	1e-05	1.1e-05	1e-05	0.005698	0.99424	1e-05	1e-05
1.6e-05	1.4e-05	1.3e-05	1e-05	1e-05	0.999917	1e-05	1e-05
0.009385	1e-05	1e-05	1e-05	1e-05	0.978308	1e-05	0.012257
0.009604	1e-05	1e-05	1e-05	1e-05	0.990336	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	0.0269	0.97304	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.014888	1e-05	1e-05	1e-05	1e-05	0.969807	1e-05	0.015255
0.003636	1e-05	1e-05	1e-05	1e-05	0.996304	1e-05	1e-05
0.003388	1e-05	1.1e-05	1e-05	1e-05	0.994214	1e-05	0.002348
1e-05	1e-05	1e-05	1e-05	1e-05	0.990799	1e-05	0.009141
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.008243	1e-05	1e-05	1e-05	1e-05	0.965573	1e-05	0.026134
0.009778	1e-05	1e-05	1e-05	1e-05	0.984052	1e-05	0.006119
0.007449	1e-05	1e-05	1e-05	1e-05	0.992491	1e-05	1e-05
0.020183	1e-05	1e-05	1e-05	1e-05	0.979713	1e-05	5.5e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1.3e-05	1e-05	1e-05	1e-05	0.999927	1e-05	1e-05
0.000244	1e-05	1e-05	1e-05	1e-05	0.999696	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	0.015929	0.984011	1e-05	1e-05
1e-05	1e-05	1e-05	1.1e-05	1e-05	0.999929	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.996223	1e-05	0.003717
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1.8e-05	0.999922	1e-05	1e-05
0.008386	1e-05	1e-05	1e-05	1e-05	0.987744	1e-05	0.00382
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1.1e-05	1.3e-05	1e-05	1e-05	0.999927	1e-05	1e-05
0.00635	1e-05	1e-05	1e-05	1e-05	0.99359	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.991746	1e-05	0.008194
4.5e-05	1e-05	1e-05	1e-05	1e-05	0.999895	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.019191	1e-05	1e-05	1e-05	1e-05	0.980749	1e-05	1e-05
0.015174	1e-05	1.1e-05	1e-05	1e-05	0.984765	1e-05	1e-05
0.01223	1e-05	1e-05	1e-05	1e-05	0.984543	1e-05	0.003178
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.010695	1e-05	1e-05	1e-05	1e-05	0.989245	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.013709	1e-05	1e-05	1e-05	1e-05	0.976132	1e-05	0.010109
0.01524	1e-05	1.1e-05	1e-05	1e-05	0.979401	1e-05	0.005307
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.008661	1e-05	1e-05	1e-05	1e-05	0.991279	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.990641	1e-05	0.009299
0.013654	1e-05	1e-05	1e-05	1e-05	0.986286	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.000752	1e-05	1e-05	1e-05	1e-05	0.986088	1e-05	0.01311
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1.1e-05	1e-05	1e-05	0.001096	0.998843	1e-05	1e-05
0.013667	1e-05	1e-05	1e-05	1e-05	0.975971	1e-05	0.010311
0.011749	1e-05	1e-05	1e-05	1e-05	0.988191	1e-05	1e-05
0.010099	1e-05	1e-05	1e-05	1e-05	0.983015	1e-05	0.006836
0.003367	1e-05	1.1e-05	1e-05	1e-05	0.996572	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.014607	1e-05	1e-05	1e-05	1e-05	0.974836	1e-05	0.010507
1e-05	1e-05	1.1e-05	1e-05	1e-05	0.999929	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.029099	1e-05	1e-05	1e-05	1e-05	0.970562	1e-05	0.000289
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	0.02216	0.977777	1.3e-05	1e-05
1e-05	1e-05	1.2e-05	1e-05	1e-05	0.999928	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	0.02178	0.97816	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1.3e-05	1e-05	1e-05	1e-05	0.999927	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.007889	1.4e-05	1e-05	1e-05	1e-05	0.992048	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.998298	1e-05	0.001642
1e-05	1e-05	1.1e-05	1e-05	0.013895	0.986044	1e-05	1e-05
0.003835	1e-05	1e-05	1e-05	1e-05	0.996105	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.032557	1e-05	1e-05	1e-05	1e-05	0.952029	1e-05	0.015364
0.011826	1e-05	1e-05	1e-05	1e-05	0.98564	1e-05	0.002484
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
0.002411	1e-05	1e-05	1e-05	1e-05	0.997529	1e-05	1e-05
0.025369	1e-05	1e-05	1e-05	1e-05	0.956697	1e-05	0.017884
0.020784	1e-05	1e-05	1e-05	1e-05	0.968749	1e-05	0.010418
1e-05	1e-05	1e-05	1e-05	0.002022	0.997918	1e-05	1e-05
0.006668	1e-05	1e-05	1e-05	1e-05	0.993272	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.99993	1e-05	1e-05
1e-05	1e-05	1e-05	1e-05	1e-05	0.997896	1e-05	0.002044
0.015029	1e-05	1e-05	1e-05	1e-05	0.984911	1e-05	1e-05
0.99993	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05
0.99993	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05
0.999924	1e-05	1e-05	1e-05	1.6e-05	1e-05	1e-05	1e-05
0.99993	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05
0.999926	1.4e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05
0.999925	1.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05
